f0_,station,f1_,f2_
2020-07-29,MSNBC,13,delta
2020-07-30,FOXNEWS,7,delta
2020-07-30,CNN,1,delta
2020-07-31,FOXNEWS,2,delta
2020-08-01,CNN,4,delta
2020-08-01,FOXNEWS,3,delta
2020-08-02,MSNBC,3,delta
2020-08-02,BBCNEWS,16,delta
2020-08-02,CNN,287,delta
2020-08-03,CNN,14,delta
2020-08-03,FOXNEWS,22,delta
2020-08-04,CNN,1,delta
2020-08-04,FOXNEWS,2,delta
2020-08-05,BBCNEWS,33,delta
2020-08-05,MSNBC,13,delta
2020-08-05,FOXNEWS,2,delta
2020-08-06,CNN,93,delta
2020-08-07,BBCNEWS,1,delta
2020-08-07,FOXNEWS,21,delta
2020-08-08,CNN,28,delta
2020-08-09,MSNBC,1,delta
2020-08-10,FOXNEWS,1,delta
2020-08-11,BBCNEWS,1,delta
2020-08-15,FOXNEWS,91,delta
2020-08-15,MSNBC,10,delta
2020-08-16,MSNBC,12,delta
2020-08-16,CNN,5,delta
2020-08-17,MSNBC,27,delta
2020-08-19,FOXNEWS,36,delta
2020-08-19,BBCNEWS,6,delta
2020-08-20,FOXNEWS,59,delta
2020-08-21,BBCNEWS,5,delta
2020-08-21,CNN,3,delta
2020-08-21,FOXNEWS,1,delta
2020-08-22,FOXNEWS,4,delta
2020-08-22,BBCNEWS,37,delta
2020-08-22,MSNBC,4,delta
2020-08-23,CNN,6,delta
2020-08-23,MSNBC,6,delta
2020-08-23,FOXNEWS,4,delta
2020-08-24,CNN,3,delta
2020-08-24,FOXNEWS,40,delta
2020-08-25,FOXNEWS,320,delta
2020-08-25,CNN,56,delta
2020-08-25,MSNBC,43,delta
2020-08-26,CNN,48,delta
2020-08-26,BBCNEWS,13,delta
2020-08-26,FOXNEWS,59,delta
2020-08-27,FOXNEWS,4,delta
2020-08-28,CNN,16,delta
2020-08-28,FOXNEWS,3,delta
2020-08-28,MSNBC,14,delta
2020-08-28,BBCNEWS,11,delta
2020-08-29,MSNBC,10,delta
2020-08-29,KNTV,5,delta
2020-08-30,MSNBC,5,delta
2020-08-31,FOXNEWS,12,delta
2020-08-31,CNN,111,delta
2020-08-31,KGO,5,delta
2020-09-01,CNN,153,delta
2020-09-01,KNTV,7,delta
2020-09-01,MSNBC,41,delta
2020-09-01,FOXNEWS,331,delta
2020-09-02,MSNBC,6,delta
2020-09-02,KNTV,2,delta
2020-09-02,CNN,61,delta
2020-09-03,BBCNEWS,1,delta
2020-09-03,FOXNEWS,26,delta
2020-09-03,CNN,27,delta
2020-09-04,CNN,27,delta
