f0_,station,f1_,f2_
2020-08-11,KNTV,17,Facemask
2020-08-12,FOXNEWS,2,Facemask
2020-08-12,CNN,93,Facemask
2020-08-12,KGO,7,Facemask
2020-08-12,BBCNEWS,389,Facemask
2020-08-12,MSNBC,236,Facemask
2020-08-13,BBCNEWS,5,Facemask
2020-08-13,CNN,26,Facemask
2020-08-13,FOXNEWS,12,Facemask
2020-08-13,MSNBC,292,Facemask
2020-08-14,CNN,83,Facemask
2020-08-14,MSNBC,522,Facemask
2020-08-14,KPIX,6,Facemask
2020-08-14,BBCNEWS,1,Facemask
2020-08-14,FOXNEWS,51,Facemask
2020-08-15,FOXNEWS,14,Facemask
2020-08-15,MSNBC,84,Facemask
2020-08-15,KNTV,1,Facemask
2020-08-15,KPIX,96,Facemask
2020-08-15,CNN,239,Facemask
2020-08-16,MSNBC,12,Facemask
2020-08-16,KGO,9,Facemask
2020-08-16,CNN,248,Facemask
2020-08-16,FOXNEWS,7,Facemask
2020-08-17,MSNBC,96,Facemask
2020-08-17,FOXNEWS,6,Facemask
2020-08-17,CNN,26,Facemask
2020-08-17,KGO,1,Facemask
2020-08-18,KPIX,3,Facemask
2020-08-18,MSNBC,270,Facemask
2020-08-18,FOXNEWS,39,Facemask
2020-08-18,BBCNEWS,65,Facemask
2020-08-18,CNN,2,Facemask
2020-08-18,KGO,2,Facemask
2020-08-19,KNTV,1,Facemask
2020-08-19,CNN,2,Facemask
2020-08-19,FOXNEWS,42,Facemask
2020-08-19,MSNBC,220,Facemask
2020-08-20,KNTV,6,Facemask
2020-08-20,CNN,2,Facemask
2020-08-20,FOXNEWS,4,Facemask
2020-08-20,MSNBC,207,Facemask
2020-08-21,MSNBC,34,Facemask
2020-08-21,BBCNEWS,6,Facemask
2020-08-21,FOXNEWS,5,Facemask
2020-08-21,CNN,64,Facemask
2020-08-22,CNN,46,Facemask
2020-08-22,BBCNEWS,44,Facemask
2020-08-22,FOXNEWS,24,Facemask
2020-08-22,MSNBC,106,Facemask
2020-08-23,BBCNEWS,145,Facemask
2020-08-23,CNN,8,Facemask
2020-08-23,KNTV,2,Facemask
2020-08-23,MSNBC,4,Facemask
2020-08-23,FOXNEWS,12,Facemask
2020-08-24,FOXNEWS,2,Facemask
2020-08-24,CNN,4,Facemask
2020-08-24,MSNBC,29,Facemask
2020-08-24,BBCNEWS,3612,Facemask
2020-08-25,FOXNEWS,6,Facemask
2020-08-25,BBCNEWS,1337,Facemask
2020-08-25,MSNBC,109,Facemask
2020-08-25,CNN,5,Facemask
2020-08-26,KNTV,4,Facemask
2020-08-26,FOXNEWS,11,Facemask
2020-08-26,CNN,3,Facemask
2020-08-26,MSNBC,142,Facemask
2020-08-26,BBCNEWS,3353,Facemask
2020-08-27,MSNBC,58,Facemask
2020-08-27,FOXNEWS,3,Facemask
2020-08-27,CNN,25,Facemask
2020-08-27,BBCNEWS,1099,Facemask
2020-08-28,CNN,13,Facemask
2020-08-28,FOXNEWS,4,Facemask
2020-08-28,BBCNEWS,8,Facemask
2020-08-28,MSNBC,2,Facemask
2020-08-29,MSNBC,72,Facemask
2020-08-29,CNN,48,Facemask
2020-08-29,BBCNEWS,10,Facemask
2020-08-29,FOXNEWS,3,Facemask
2020-08-30,BBCNEWS,12,Facemask
2020-08-30,CNN,19,Facemask
2020-08-30,MSNBC,30,Facemask
2020-08-30,FOXNEWS,4,Facemask
2020-08-31,FOXNEWS,51,Facemask
2020-08-31,MSNBC,2,Facemask
2020-08-31,CNN,13,Facemask
2020-08-31,BBCNEWS,364,Facemask
2020-09-01,CNN,81,Facemask
2020-09-01,KNTV,1,Facemask
2020-09-01,MSNBC,61,Facemask
2020-09-01,FOXNEWS,71,Facemask
2020-09-01,BBCNEWS,657,Facemask
2020-09-02,MSNBC,7,Facemask
2020-09-02,FOXNEWS,6,Facemask
2020-09-02,CNN,22,Facemask
2020-09-03,MSNBC,45,Facemask
2020-09-03,FOXNEWS,4,Facemask
2020-09-03,CNN,11,Facemask
2020-09-04,CNN,30,Facemask
2020-09-04,FOXNEWS,40,Facemask
2020-09-05,FOXNEWS,21,Facemask
2020-09-05,MSNBC,7,Facemask
2020-09-06,MSNBC,5,Facemask
2020-09-06,BBCNEWS,11,Facemask
2020-09-06,FOXNEWS,18,Facemask
2020-09-06,CNN,42,Facemask
2020-09-07,FOXNEWS,6,Facemask
2020-09-07,CNN,6,Facemask
2020-09-07,MSNBC,8,Facemask
2020-09-07,BBCNEWS,1,Facemask
2020-09-08,FOXNEWS,8,Facemask
2020-09-08,CNN,5,Facemask
2020-09-08,MSNBC,60,Facemask
2020-09-09,CNN,137,Facemask
2020-09-09,FOXNEWS,8,Facemask
2020-09-09,MSNBC,63,Facemask
2020-09-10,KPIX,5,Facemask
2020-09-10,CNN,64,Facemask
2020-09-10,KNTV,8,Facemask
2020-09-10,MSNBC,41,Facemask
2020-09-10,FOXNEWS,24,Facemask
2020-09-11,FOXNEWS,11,Facemask
2020-09-11,CNN,221,Facemask
2020-09-11,BBCNEWS,12,Facemask
2020-09-11,MSNBC,44,Facemask
2020-09-12,CNN,7,Facemask
2020-09-12,FOXNEWS,3,Facemask
2020-09-12,BBCNEWS,2,Facemask
2020-09-13,MSNBC,1,Facemask
2020-09-13,FOXNEWS,19,Facemask
2020-09-14,CNN,5,Facemask
2020-09-14,BBCNEWS,66,Facemask
2020-09-14,KGO,1,Facemask
2020-09-14,FOXNEWS,54,Facemask
2020-09-14,MSNBC,12,Facemask
2020-09-15,FOXNEWS,56,Facemask
2020-09-15,CNN,6,Facemask
2020-09-16,BBCNEWS,3,Facemask
2020-09-16,KGO,33,Facemask
2020-09-16,MSNBC,156,Facemask
2020-09-16,CNN,533,Facemask
2020-09-17,FOXNEWS,24,Facemask
2020-09-17,CNN,13,Facemask
2020-09-17,MSNBC,572,Facemask
2020-09-17,KNTV,16,Facemask
2020-09-18,FOXNEWS,2,Facemask
2020-09-18,CNN,54,Facemask
2020-09-18,BBCNEWS,10,Facemask
2020-09-18,MSNBC,94,Facemask
2020-09-19,KPIX,1,Facemask
2020-09-19,MSNBC,8,Facemask
2020-09-19,FOXNEWS,143,Facemask
2020-09-20,KPIX,1,Facemask
2020-09-20,CNN,6,Facemask
2020-09-20,KNTV,2,Facemask
2020-09-21,CNN,25,Facemask
2020-09-21,MSNBC,94,Facemask
2020-09-22,CNN,426,Facemask
2020-09-22,FOXNEWS,2,Facemask
2020-09-22,BBCNEWS,1888,Facemask
2020-09-23,CNN,13,Facemask
2020-09-23,BBCNEWS,20,Facemask
2020-09-23,MSNBC,102,Facemask
2020-09-24,CNN,3,Facemask
2020-09-24,FOXNEWS,2,Facemask
2020-09-25,BBCNEWS,5,Facemask
2020-09-25,MSNBC,6,Facemask
2020-09-25,FOXNEWS,3,Facemask
2020-09-26,MSNBC,2,Facemask
2020-09-26,BBCNEWS,3,Facemask
2020-09-27,BBCNEWS,5,Facemask
2020-09-27,FOXNEWS,1,Facemask
2020-09-27,MSNBC,2,Facemask
2020-09-27,CNN,14,Facemask
2020-09-28,MSNBC,5,Facemask
2020-09-28,CNN,7,Facemask
2020-09-28,FOXNEWS,5,Facemask
2020-09-28,BBCNEWS,247,Facemask
2020-09-29,CNN,99,Facemask
2020-09-29,FOXNEWS,2,Facemask
2020-09-29,MSNBC,2,Facemask
2020-09-30,CNN,37,Facemask
2020-09-30,MSNBC,38,Facemask
2020-09-30,FOXNEWS,8,Facemask
2020-10-01,MSNBC,29,Facemask
2020-10-01,CNN,47,Facemask
2020-10-02,CNN,26,Facemask
2020-10-02,BBCNEWS,50,Facemask
2020-10-02,MSNBC,4,Facemask
2020-10-03,CNN,6,Facemask
2020-10-03,MSNBC,53,Facemask
2020-10-03,FOXNEWS,164,Facemask
2020-10-04,CNN,9,Facemask
2020-10-04,MSNBC,3,Facemask
2020-10-04,FOXNEWS,2,Facemask
2020-10-05,KPIX,2,Facemask
2020-10-05,CNN,31,Facemask
2020-10-05,FOXNEWS,87,Facemask
2020-10-06,FOXNEWS,131,Facemask
2020-10-06,CNN,7,Facemask
2020-10-06,MSNBC,6,Facemask
2020-10-07,CNN,5,Facemask
2020-10-07,FOXNEWS,96,Facemask
2020-10-07,MSNBC,2,Facemask
2020-10-08,MSNBC,8,Facemask
2020-10-08,CNN,99,Facemask
2020-10-08,BBCNEWS,59,Facemask
2020-10-09,CNN,28,Facemask
2020-10-09,FOXNEWS,3,Facemask
2020-10-09,MSNBC,6,Facemask
2020-10-10,MSNBC,13,Facemask
2020-10-10,FOXNEWS,20,Facemask
2020-10-10,BBCNEWS,3769,Facemask
2020-10-10,CNN,4,Facemask
2020-10-11,BBCNEWS,1837,Facemask
2020-10-11,MSNBC,4,Facemask
2020-10-11,KNTV,4,Facemask
2020-10-11,CNN,3,Facemask
2020-10-12,FOXNEWS,2,Facemask
2020-10-12,MSNBC,6,Facemask
2020-10-13,CNN,3,Facemask
2020-10-13,MSNBC,32,Facemask
2020-10-13,FOXNEWS,4,Facemask
2020-10-13,KNTV,2,Facemask
2020-10-14,BBCNEWS,196,Facemask
2020-10-14,CNN,10,Facemask
2020-10-14,FOXNEWS,140,Facemask
2020-10-14,MSNBC,5,Facemask
2020-10-15,KNTV,3,Facemask
2020-10-15,CNN,14,Facemask
2020-10-15,FOXNEWS,148,Facemask
2020-10-15,MSNBC,203,Facemask
2020-10-16,BBCNEWS,8,Facemask
2020-10-16,CNN,2,Facemask
2020-10-16,MSNBC,17,Facemask
2020-10-17,FOXNEWS,11,Facemask
2020-10-17,CNN,9,Facemask
2020-10-17,MSNBC,15,Facemask
2020-10-18,FOXNEWS,18,Facemask
2020-10-18,CNN,2,Facemask
2020-10-19,BBCNEWS,2,Facemask
2020-10-19,MSNBC,25,Facemask
2020-10-19,CNN,18,Facemask
2020-10-20,CNN,28,Facemask
2020-10-20,FOXNEWS,4,Facemask
2020-10-20,MSNBC,52,Facemask
2020-10-21,BBCNEWS,4,Facemask
2020-10-21,MSNBC,113,Facemask
2020-10-21,CNN,9,Facemask
2020-10-21,FOXNEWS,25,Facemask
2020-10-22,FOXNEWS,30,Facemask
2020-10-22,MSNBC,23,Facemask
2020-10-22,BBCNEWS,48,Facemask
2020-10-22,CNN,4,Facemask
2020-10-23,FOXNEWS,5,Facemask
2020-10-23,MSNBC,14,Facemask
2020-10-23,BBCNEWS,2,Facemask
2020-10-24,FOXNEWS,23,Facemask
2020-10-24,MSNBC,97,Facemask
2020-10-24,CNN,3,Facemask
2020-10-24,KPIX,4,Facemask
2020-10-25,MSNBC,6,Facemask
2020-10-25,FOXNEWS,23,Facemask
2020-10-25,CNN,10,Facemask
2020-10-25,BBCNEWS,71,Facemask
2020-10-26,MSNBC,5,Facemask
2020-10-26,FOXNEWS,12,Facemask
2020-10-26,CNN,33,Facemask
2020-10-26,BBCNEWS,5,Facemask
2020-10-27,CNN,9,Facemask
2020-10-27,MSNBC,83,Facemask
2020-10-27,BBCNEWS,1,Facemask
2020-10-27,FOXNEWS,44,Facemask
2020-10-28,MSNBC,2,Facemask
2020-10-28,CNN,7,Facemask
2020-10-28,FOXNEWS,12,Facemask
2020-10-29,BBCNEWS,5,Facemask
2020-10-29,CNN,51,Facemask
2020-10-29,MSNBC,4,Facemask
2020-10-30,FOXNEWS,3,Facemask
2020-10-30,BBCNEWS,308,Facemask
2020-10-30,MSNBC,7,Facemask
2020-10-30,CNN,6,Facemask
2020-10-31,KNTV,3,Facemask
2020-10-31,MSNBC,40,Facemask
2020-10-31,CNN,79,Facemask
2020-10-31,FOXNEWS,10,Facemask
2020-10-31,BBCNEWS,39,Facemask
2020-11-01,CNN,2,Facemask
2020-11-01,KNTV,1,Facemask
2020-11-01,MSNBC,2,Facemask
2020-11-01,BBCNEWS,20,Facemask
2020-11-02,CNN,228,Facemask
2020-11-02,BBCNEWS,14,Facemask
2020-11-02,MSNBC,1,Facemask
2020-11-03,MSNBC,15,Facemask
2020-11-03,BBCNEWS,23,Facemask
2020-11-03,CNN,25,Facemask
2020-11-04,CNN,2,Facemask
2020-11-04,BBCNEWS,40,Facemask
2020-11-07,BBCNEWS,6,Facemask
2020-11-08,BBCNEWS,2,Facemask
2020-11-08,MSNBC,4,Facemask
2020-11-09,KGO,3,Facemask
2020-11-09,CNN,2,Facemask
2020-11-09,FOXNEWS,1,Facemask
2020-11-09,MSNBC,36,Facemask
2020-11-10,BBCNEWS,2,Facemask
2020-11-10,CNN,2,Facemask
2020-11-10,FOXNEWS,2,Facemask
2020-11-11,KPIX,4,Facemask
2020-11-11,FOXNEWS,1,Facemask
2020-11-11,KGO,2,Facemask
2020-11-11,KNTV,1,Facemask
2020-11-11,CNN,2,Facemask
2020-11-12,CNN,19,Facemask
2020-11-12,FOXNEWS,23,Facemask
2020-11-12,BBCNEWS,2,Facemask
2020-11-13,FOXNEWS,5,Facemask
2020-11-13,KPIX,2,Facemask
2020-11-13,CNN,15,Facemask
2020-11-14,KPIX,17,Facemask
2020-11-14,FOXNEWS,22,Facemask
2020-11-14,CNN,73,Facemask
2020-11-14,MSNBC,58,Facemask
2020-11-14,KNTV,4,Facemask
2020-11-15,CNN,12,Facemask
2020-11-15,FOXNEWS,9,Facemask
2020-11-15,MSNBC,5,Facemask
2020-11-16,FOXNEWS,2,Facemask
2020-11-16,BBCNEWS,25,Facemask
2020-11-16,CNN,11,Facemask
2020-11-16,MSNBC,27,Facemask
2020-11-17,BBCNEWS,243,Facemask
2020-11-17,MSNBC,36,Facemask
2020-11-17,FOXNEWS,2,Facemask
2020-11-17,CNN,12,Facemask
2020-11-18,FOXNEWS,1,Facemask
2020-11-18,BBCNEWS,10,Facemask
2020-11-18,CNN,8,Facemask
2020-11-18,MSNBC,44,Facemask
2020-11-19,CNN,1,Facemask
2020-11-19,MSNBC,17,Facemask
2020-11-19,FOXNEWS,214,Facemask
2020-11-19,KNTV,1,Facemask
2020-11-20,CNN,6,Facemask
2020-11-20,BBCNEWS,2,Facemask
2020-11-20,FOXNEWS,15,Facemask
2020-11-20,MSNBC,16,Facemask
2020-11-21,BBCNEWS,2,Facemask
2020-11-21,FOXNEWS,47,Facemask
2020-11-21,CNN,48,Facemask
2020-11-21,MSNBC,18,Facemask
2020-11-22,CNN,38,Facemask
2020-11-22,MSNBC,57,Facemask
2020-11-22,FOXNEWS,2,Facemask
2020-11-23,FOXNEWS,3,Facemask
2020-11-23,MSNBC,5,Facemask
2020-11-24,CNN,48,Facemask
2020-11-24,FOXNEWS,1,Facemask
2020-11-24,KNTV,3,Facemask
2020-11-24,MSNBC,61,Facemask
2020-11-25,CNN,74,Facemask
2020-11-25,BBCNEWS,3,Facemask
2020-11-25,FOXNEWS,10,Facemask
2020-11-26,MSNBC,33,Facemask
2020-11-26,CNN,29,Facemask
2020-11-26,FOXNEWS,110,Facemask
2020-11-27,MSNBC,164,Facemask
2020-11-27,BBCNEWS,23,Facemask
2020-11-28,KPIX,1,Facemask
2020-11-28,MSNBC,70,Facemask
2020-11-28,CNN,45,Facemask
2020-11-28,KNTV,1,Facemask
2020-11-28,FOXNEWS,28,Facemask
2020-11-29,FOXNEWS,15,Facemask
2020-11-29,KNTV,4,Facemask
2020-11-29,MSNBC,83,Facemask
2020-11-29,CNN,33,Facemask
2020-11-30,CNN,18,Facemask
2020-11-30,FOXNEWS,19,Facemask
2020-11-30,MSNBC,68,Facemask
2020-11-30,KGO,1,Facemask
2020-12-01,FOXNEWS,88,Facemask
2020-12-01,BBCNEWS,28,Facemask
2020-12-01,MSNBC,26,Facemask
2020-12-01,CNN,77,Facemask
2020-12-02,CNN,2,Facemask
2020-12-02,MSNBC,4,Facemask
2020-12-03,FOXNEWS,10,Facemask
2020-12-03,CNN,2,Facemask
2020-12-04,FOXNEWS,12,Facemask
2020-12-04,MSNBC,9,Facemask
2020-12-05,MSNBC,54,Facemask
2020-12-05,CNN,28,Facemask
2020-12-06,CNN,9,Facemask
2020-12-06,FOXNEWS,6,Facemask
2020-12-06,KNTV,1,Facemask
2020-12-06,MSNBC,6,Facemask
2020-12-07,MSNBC,4,Facemask
2020-12-07,BBCNEWS,14,Facemask
2020-12-07,CNN,2,Facemask
2020-12-07,FOXNEWS,34,Facemask
2020-12-07,KPIX,7,Facemask
2020-12-08,BBCNEWS,14,Facemask
2020-12-08,FOXNEWS,17,Facemask
2020-12-08,KGO,1,Facemask
2020-12-08,CNN,12,Facemask
2020-12-08,MSNBC,3,Facemask
2020-12-08,KNTV,1,Facemask
2020-12-09,FOXNEWS,15,Facemask
2020-12-09,CNN,2,Facemask
2020-12-10,KNTV,1,Facemask
2020-12-10,MSNBC,5,Facemask
2020-12-10,CNN,8,Facemask
2020-12-10,FOXNEWS,25,Facemask
2020-12-11,MSNBC,4,Facemask
2020-12-11,CNN,4,Facemask
2020-12-11,FOXNEWS,8,Facemask
2020-12-12,CNN,27,Facemask
2020-12-12,FOXNEWS,15,Facemask
2020-12-12,MSNBC,25,Facemask
2020-12-13,KPIX,3,Facemask
2020-12-13,CNN,6,Facemask
2020-12-13,FOXNEWS,18,Facemask
2020-12-14,MSNBC,10,Facemask
2020-12-14,FOXNEWS,5,Facemask
2020-12-15,CNN,29,Facemask
2020-12-15,MSNBC,3,Facemask
2020-12-15,FOXNEWS,8,Facemask
2020-12-16,FOXNEWS,11,Facemask
2020-12-16,MSNBC,2,Facemask
2020-12-16,CNN,4,Facemask
2020-12-17,CNN,11,Facemask
2020-12-17,MSNBC,165,Facemask
2020-12-17,FOXNEWS,27,Facemask
2020-12-17,BBCNEWS,3,Facemask
2020-12-18,CNN,12,Facemask
2020-12-18,FOXNEWS,3,Facemask
2020-12-18,BBCNEWS,24,Facemask
2020-12-18,MSNBC,4,Facemask
2020-12-19,CNN,9,Facemask
2020-12-19,MSNBC,17,Facemask
2020-12-19,FOXNEWS,13,Facemask
2020-12-19,BBCNEWS,110,Facemask
2020-12-20,BBCNEWS,52,Facemask
2020-12-20,CNN,6,Facemask
2020-12-20,FOXNEWS,8,Facemask
2020-12-21,MSNBC,97,Facemask
2020-12-21,BBCNEWS,93,Facemask
2020-12-21,CNN,114,Facemask
2020-12-21,FOXNEWS,58,Facemask
2020-12-22,FOXNEWS,1,Facemask
2020-12-22,MSNBC,15,Facemask
2020-12-22,KPIX,4,Facemask
2020-12-22,CNN,1,Facemask
2020-12-22,BBCNEWS,29,Facemask
2020-12-23,CNN,14,Facemask
2020-12-23,MSNBC,11,Facemask
2020-12-23,FOXNEWS,10,Facemask
2020-12-23,BBCNEWS,70,Facemask
2020-12-24,CNN,3,Facemask
2020-12-24,MSNBC,30,Facemask
2020-12-24,FOXNEWS,20,Facemask
2020-12-25,FOXNEWS,1,Facemask
2020-12-25,MSNBC,5,Facemask
2020-12-25,BBCNEWS,1,Facemask
2020-12-26,BBCNEWS,7,Facemask
2020-12-26,FOXNEWS,12,Facemask
2020-12-26,MSNBC,7,Facemask
2020-12-27,BBCNEWS,3,Facemask
2020-12-27,FOXNEWS,12,Facemask
2020-12-28,FOXNEWS,17,Facemask
2020-12-28,MSNBC,2,Facemask
2020-12-28,CNN,7,Facemask
2020-12-28,BBCNEWS,113,Facemask
2020-12-29,FOXNEWS,35,Facemask
2020-12-29,CNN,5,Facemask
2020-12-29,MSNBC,12,Facemask
2020-12-29,BBCNEWS,35,Facemask
2020-12-30,CNN,42,Facemask
2020-12-30,MSNBC,21,Facemask
2020-12-30,KPIX,5,Facemask
2020-12-30,FOXNEWS,1,Facemask
2020-12-31,MSNBC,17,Facemask
2020-12-31,CNN,9,Facemask
2020-12-31,BBCNEWS,2,Facemask
2020-12-31,FOXNEWS,4,Facemask
2021-01-01,FOXNEWS,12,Facemask
2021-01-02,MSNBC,161,Facemask
2021-01-02,CNN,21,Facemask
2021-01-02,FOXNEWS,9,Facemask
2021-01-03,FOXNEWS,6,Facemask
2021-01-03,KGO,3,Facemask
2021-01-03,CNN,2,Facemask
2021-01-03,MSNBC,1,Facemask
2021-01-04,MSNBC,3,Facemask
2021-01-04,FOXNEWS,6,Facemask
2021-01-04,BBCNEWS,3,Facemask
2021-01-05,MSNBC,5,Facemask
2021-01-05,CNN,7,Facemask
2021-01-06,BBCNEWS,18,Facemask
2021-01-06,CNN,1,Facemask
2021-01-07,CNN,1,Facemask
2021-01-08,MSNBC,7,Facemask
2021-01-09,CNN,4,Facemask
2021-01-09,FOXNEWS,4,Facemask
2021-01-09,MSNBC,1,Facemask
2021-01-09,BBCNEWS,19,Facemask
2021-01-10,FOXNEWS,5,Facemask
2021-01-10,MSNBC,2,Facemask
2021-01-10,BBCNEWS,14,Facemask
2021-01-10,CNN,13,Facemask
2021-01-11,MSNBC,11,Facemask
2021-01-11,FOXNEWS,99,Facemask
2021-01-11,CNN,31,Facemask
2021-01-11,BBCNEWS,13,Facemask
2021-01-12,CNN,12,Facemask
2021-01-12,FOXNEWS,27,Facemask
2021-01-12,BBCNEWS,14,Facemask
2021-01-12,MSNBC,14,Facemask
2021-01-13,FOXNEWS,3,Facemask
2021-01-13,MSNBC,469,Facemask
2021-01-13,CNN,2,Facemask
2021-01-13,BBCNEWS,185,Facemask
2021-01-14,FOXNEWS,12,Facemask
2021-01-14,MSNBC,10,Facemask
2021-01-14,CNN,3,Facemask
2021-01-15,BBCNEWS,3,Facemask
2021-01-15,FOXNEWS,15,Facemask
2021-01-15,MSNBC,6,Facemask
2021-01-15,CNN,1,Facemask
2021-01-16,CNN,4,Facemask
2021-01-16,MSNBC,18,Facemask
2021-01-16,FOXNEWS,1,Facemask
2021-01-17,CNN,2,Facemask
2021-01-17,BBCNEWS,44,Facemask
2021-01-17,MSNBC,3,Facemask
2021-01-18,MSNBC,9,Facemask
2021-01-18,FOXNEWS,4,Facemask
2021-01-18,BBCNEWS,11,Facemask
2021-01-19,CNN,6,Facemask
2021-01-19,FOXNEWS,7,Facemask
2021-01-19,MSNBC,4,Facemask
2021-01-20,MSNBC,5,Facemask
2021-01-20,CNN,3,Facemask
2021-01-21,CNN,2,Facemask
2021-01-21,FOXNEWS,4,Facemask
2021-01-22,MSNBC,8,Facemask
2021-01-22,CNN,24,Facemask
2021-01-22,FOXNEWS,25,Facemask
2021-01-23,MSNBC,2,Facemask
2021-01-23,CNN,4,Facemask
2021-01-23,KGO,5,Facemask
2021-01-23,FOXNEWS,33,Facemask
2021-01-24,MSNBC,103,Facemask
2021-01-24,FOXNEWS,14,Facemask
2021-01-24,CNN,9,Facemask
2021-01-25,BBCNEWS,5,Facemask
2021-01-25,FOXNEWS,3,Facemask
2021-01-25,CNN,37,Facemask
2021-01-25,MSNBC,14,Facemask
2021-01-26,FOXNEWS,33,Facemask
2021-01-26,CNN,6,Facemask
2021-01-26,MSNBC,5,Facemask
2021-01-27,FOXNEWS,15,Facemask
2021-01-27,MSNBC,10,Facemask
2021-01-27,CNN,5,Facemask
2021-01-28,KPIX,4,Facemask
2021-01-28,CNN,9,Facemask
2021-01-28,MSNBC,9,Facemask
2021-01-29,MSNBC,36,Facemask
2021-01-29,FOXNEWS,6,Facemask
2021-01-29,BBCNEWS,58,Facemask
2021-01-29,CNN,14,Facemask
2021-01-30,CNN,57,Facemask
2021-01-30,MSNBC,101,Facemask
2021-01-30,BBCNEWS,60,Facemask
2021-01-31,CNN,50,Facemask
2021-01-31,KPIX,5,Facemask
2021-01-31,BBCNEWS,31,Facemask
2021-01-31,MSNBC,5,Facemask
2021-01-31,FOXNEWS,41,Facemask
2021-01-31,KNTV,2,Facemask
2021-02-01,MSNBC,40,Facemask
2021-02-01,CNN,74,Facemask
2021-02-01,FOXNEWS,16,Facemask
2021-02-01,BBCNEWS,5,Facemask
2021-02-02,FOXNEWS,19,Facemask
2021-02-02,CNN,34,Facemask
2021-02-02,MSNBC,8,Facemask
2021-02-03,MSNBC,9,Facemask
2021-02-03,CNN,4,Facemask
2021-02-04,FOXNEWS,6,Facemask
2021-02-04,CNN,16,Facemask
2021-02-04,MSNBC,14,Facemask
2021-02-04,BBCNEWS,7,Facemask
2021-02-05,CNN,238,Facemask
2021-02-05,FOXNEWS,52,Facemask
2021-02-05,MSNBC,31,Facemask
2021-02-05,BBCNEWS,38,Facemask
2021-02-05,KGO,3,Facemask
2021-02-06,FOXNEWS,122,Facemask
2021-02-06,MSNBC,209,Facemask
2021-02-06,CNN,37,Facemask
2021-02-07,FOXNEWS,74,Facemask
2021-02-08,FOXNEWS,126,Facemask
2021-02-08,MSNBC,3,Facemask
2021-02-08,CNN,37,Facemask
2021-02-09,MSNBC,14,Facemask
2021-02-09,BBCNEWS,10,Facemask
2021-02-09,FOXNEWS,4,Facemask
2021-02-09,CNN,3,Facemask
2021-02-10,MSNBC,11,Facemask
2021-02-10,CNN,4,Facemask
2021-02-10,FOXNEWS,4,Facemask
2021-02-11,MSNBC,4,Facemask
2021-02-11,FOXNEWS,11,Facemask
2021-02-11,CNN,32,Facemask
2021-02-12,MSNBC,14,Facemask
2021-02-12,CNN,585,Facemask
2021-02-12,BBCNEWS,7,Facemask
2021-02-13,MSNBC,5,Facemask
2021-02-13,CNN,35,Facemask
2021-02-13,FOXNEWS,16,Facemask
2021-02-14,CNN,30,Facemask
2021-02-14,MSNBC,6,Facemask
2021-02-14,FOXNEWS,74,Facemask
2021-02-15,CNN,3,Facemask
2021-02-15,MSNBC,6,Facemask
2021-02-16,FOXNEWS,31,Facemask
2021-02-16,CNN,2,Facemask
2021-02-16,MSNBC,11,Facemask
2021-02-17,MSNBC,5,Facemask
2021-02-17,BBCNEWS,4,Facemask
2021-02-17,CNN,131,Facemask
2021-02-18,MSNBC,3,Facemask
2021-02-18,CNN,35,Facemask
2021-02-18,FOXNEWS,2,Facemask
2021-02-18,BBCNEWS,22,Facemask
2021-02-19,CNN,5,Facemask
2021-02-19,BBCNEWS,3,Facemask
2021-02-19,MSNBC,4,Facemask
2021-02-19,FOXNEWS,43,Facemask
2021-02-20,FOXNEWS,15,Facemask
2021-02-20,CNN,3,Facemask
2021-02-20,MSNBC,9,Facemask
2021-02-21,BBCNEWS,2,Facemask
2021-02-22,FOXNEWS,3,Facemask
2021-02-22,MSNBC,13,Facemask
2021-02-22,BBCNEWS,1,Facemask
2021-02-22,CNN,9,Facemask
2021-02-23,FOXNEWS,4,Facemask
2021-02-23,BBCNEWS,59,Facemask
2021-02-24,CNN,31,Facemask
2021-02-24,FOXNEWS,2,Facemask
2021-02-24,MSNBC,4,Facemask
2021-02-24,BBCNEWS,1140,Facemask
2021-02-25,MSNBC,12,Facemask
2021-02-25,CNN,37,Facemask
2021-02-26,CNN,1,Facemask
2021-02-26,MSNBC,5,Facemask
2021-02-27,MSNBC,4,Facemask
2021-02-27,CNN,37,Facemask
2021-02-28,CNN,2,Facemask
2021-03-01,MSNBC,10,Facemask
2021-03-02,CNN,14,Facemask
2021-03-02,FOXNEWS,26,Facemask
2021-03-02,KGO,2,Facemask
2021-03-03,CNN,28,Facemask
2021-03-03,FOXNEWS,5,Facemask
2021-03-04,KGO,4,Facemask
2021-03-04,FOXNEWS,19,Facemask
2021-03-04,CNN,11,Facemask
2021-03-05,MSNBC,102,Facemask
2021-03-05,CNN,28,Facemask
2021-03-06,CNN,1,Facemask
2021-03-06,MSNBC,24,Facemask
2021-03-06,FOXNEWS,18,Facemask
2021-03-07,FOXNEWS,3,Facemask
2021-03-07,MSNBC,93,Facemask
2021-03-07,CNN,21,Facemask
2021-03-08,CNN,49,Facemask
2021-03-08,BBCNEWS,3,Facemask
2021-03-08,KNTV,1,Facemask
2021-03-08,MSNBC,10,Facemask
2021-03-08,FOXNEWS,34,Facemask
2021-03-09,FOXNEWS,126,Facemask
2021-03-09,CNN,15,Facemask
2021-03-09,MSNBC,4,Facemask
2021-03-10,FOXNEWS,19,Facemask
2021-03-10,CNN,59,Facemask
